location,
113.250358,23.173112
113.288326,23.100961
113.266203,22.978868
113.323179,23.196762
113.185642,23.234473
113.305575,23.068766
113.393192,23.004514
113.460547,22.884691
113.355008,23.293608
113.408685,23.114732
113.333095,23.134901
113.229359,23.144739
113.357708,23.097763
113.32375,23.169836
113.253026,23.206424
113.388016,22.937557
113.368477,22.927443
113.354007,23.169118
113.281031,23.070189
113.311567,22.976476
113.433847,22.953363
113.343257,22.904125
113.270563,23.36085
113.307659,23.090788
113.529778,23.138947
113.431104,23.127539
113.386071,23.193809
113.320051,23.183288
113.268618,22.987575
113.378613,22.931266
113.167609,23.419325
113.226823,23.192945
113.297644,23.044474
113.342694,22.912604
113.231952,23.29997
113.400593,22.941662
113.540122,23.127572
113.236093,23.183366
113.256334,23.186585
113.270578,23.258326
113.316426,23.258109
113.269907,23.157315
113.21605,23.210534
113.406832,22.939613
113.500466,23.162052
113.243675,23.219366
113.30337,23.226166
113.550802,22.800545
113.263982,23.160883
113.269365,23.181198
113.608628,23.12193
113.47071,23.29725
113.250321,23.176676
113.459272,23.168944
113.314356,23.151937
113.227777,23.176759
113.352099,23.299314
113.543083,23.128892
113.429522,22.952808
113.304192,23.23456
113.353388,23.30012
113.228163,23.253157
113.275111,23.258042
113.333122,23.013963
113.322886,23.183617
113.33939,23.13682
113.466536,23.104886
113.258478,23.190283
113.259984,23.227545
113.549422,22.790834
113.363541,23.111237
113.318514,23.181878
113.262618,23.192043
113.321133,23.014578
113.345745,23.303664
113.434325,23.129277
113.237122,23.278111
113.324599,23.203481
113.275565,23.452363
113.363303,23.295851
113.356854,23.091016
113.261601,23.108044
113.457284,23.175587
113.278483,23.081272
113.35516,23.301874
113.332169,23.190477
113.396026,23.006829
113.280832,23.23525
113.279701,23.083624
113.38606,23.201123
113.357068,23.274901
113.268205,23.172458
113.342805,22.907917
113.23208,23.135999
113.310964,23.253528
113.409522,23.158272
113.421252,23.124698
113.27884,23.08364
113.319583,23.173208
113.385281,23.136575
113.554746,22.771485
113.433822,23.128874
113.337833,23.303922
113.258218,23.225579
113.261316,23.151675
113.126206,23.359293
113.217782,23.055634
113.226199,23.403045
113.205193,23.381136
113.361148,23.293679
113.352503,23.299606
113.424228,23.120097
113.29463,23.264926
113.422622,23.108536
113.226332,23.399568
113.236981,23.277876
113.196176,23.380339
113.354289,22.962703
113.266381,23.184049
113.22131,23.117874
113.353113,22.94853
113.444853,23.135177
113.400033,22.915828
113.332042,23.204836
113.341285,23.174166
113.238613,23.238107
113.241413,23.179738
113.296405,23.27062
113.222459,23.377369
113.418817,23.424815
113.200256,23.398968
113.34488,22.924055
113.362523,22.935719
113.202269,23.404181
113.409166,23.04738
113.31121,22.974404
113.2176,23.228947
113.302412,23.290399
113.205762,23.150791
113.074594,23.456565
113.363731,23.288448
113.300421,23.220334
113.343259,23.091263
113.297646,23.068095
113.588812,23.531259
113.829609,23.297564
113.295655,22.962186
113.36864,22.940303
113.136595,23.455502
113.210698,23.373337
113.561955,22.751658
113.155203,23.46347
113.260152,22.986004
113.318981,23.181119
113.320096,23.183215
113.33267,23.265683
113.830181,23.289673
113.271877,23.214825
113.296237,23.34697
113.459052,23.105639
113.84377,23.298467
113.237867,23.173295
113.568633,23.113313
113.470823,23.096533
113.215851,23.402704
113.301208,23.06861
113.251409,23.169521
113.495259,23.385828
113.331249,23.155624
113.317002,23.022276
113.600274,23.122731
113.354256,23.296897
113.427601,23.075376
113.252297,23.197364
113.329186,23.023489
113.24496,23.211573
113.269941,23.160865
113.256118,23.207374
113.35483,23.318195
113.215921,23.207436
113.359289,23.259683
113.269833,23.161136
113.322728,23.119993
113.315716,23.13623
113.373956,23.125529
113.275309,23.074383
113.326535,23.131641
113.342665,23.143956
113.594225,23.175823
113.590729,23.530058
113.314905,23.155893
113.33241,23.172085
113.5442,23.110348
113.322768,23.1323
113.327011,23.131704
113.269146,23.181188
113.265829,23.125748
113.587895,23.540391
113.365172,22.991475
113.303569,23.222333
113.265107,23.221219
113.343886,23.124192
113.316953,23.136891
113.81871,23.284146
113.266091,23.181033
113.313345,23.138539
113.300642,23.142256
113.321215,23.435555
113.274185,23.223946
113.288282,23.13418
113.284956,23.342441
113.340674,22.838269
113.394109,23.060691
113.353136,23.246371
113.314289,23.428143
113.231793,23.111973
113.536217,23.592937
113.536169,23.592991
113.604705,23.127117
113.410514,23.124237
113.324649,23.013433
113.586455,23.543023
113.466294,23.168099
113.314529,23.118523
113.348677,23.007612
113.446496,23.106095
113.357714,23.086886
113.251761,23.143192
113.197238,23.376886
113.427116,23.119229
113.35995,23.11193
113.386124,23.127148
113.29439,23.013624
113.329228,23.181853
113.370973,22.917831
113.392638,23.11572
113.67489,23.173198
113.349264,23.239969
113.405502,22.886459
113.295521,23.263149
113.575688,22.74654
113.443932,23.109596
113.205432,23.383969
113.336395,23.181724
113.48458,23.428978
113.420285,23.425452
113.162127,23.392762
113.506561,22.821598
113.393506,23.121651
113.295918,23.047102
113.461374,23.148566
113.34864,23.17144
113.303146,23.268009
113.456284,23.133469
113.156235,23.466626
113.316538,23.167176
113.411877,23.116597
113.328713,23.125347
113.341236,23.12828
113.291635,23.215823
113.56107,23.199132
113.318967,23.178854
113.255148,23.111146
113.308264,22.971484
113.354556,23.129321
113.236298,23.248818
113.51941,23.083946
113.531561,23.136326
113.3636,22.954773
113.428405,23.130638
113.32281,23.30157
113.525366,23.054872
113.305334,23.217884
113.372337,22.949887
113.604458,23.119359
113.406054,23.119664
113.219602,23.374231
113.342038,23.1857
113.320931,23.085604
113.368177,23.134036
113.204775,23.378154
113.184782,23.333739
113.328294,23.268639
113.209157,23.471996
113.205117,23.222589
113.406075,23.120048
113.314283,23.020583
113.314283,23.020583
113.372581,22.950883
113.231245,23.176457
113.341726,23.17458
113.265989,23.190111
113.417863,23.115639
113.386568,23.126941
113.33744,22.900217
113.400406,22.797063
113.349699,23.24777
113.329687,23.201345
113.222717,23.196275
113.544074,23.110653
113.55563,23.20677
113.326595,23.260795
113.328318,23.01068
113.283153,23.205773
113.300395,23.066693
113.317686,23.02247
113.311198,23.021599
113.489125,23.166645
113.306751,23.066861
113.272859,23.24888
113.48935,23.174056
113.304521,23.068791
113.321056,23.06547
113.166103,23.459592
113.294073,23.264142
113.304054,23.067126
113.343051,23.129525
113.204898,23.377951
113.357777,23.290207
113.536162,23.151486
113.272066,23.231157
113.456286,23.101633
113.266379,23.197809
113.307793,23.327183
113.336815,22.830635
113.405471,22.886437
113.371022,23.118872
113.313044,23.151027
113.304749,23.221999
113.320604,23.18268
113.337144,23.18596
113.503871,23.153352
113.410825,23.10981
113.605023,23.117733
113.520747,23.162485
113.387845,23.132272
113.255964,23.208456
113.245379,23.235659
113.328427,23.377615
113.379801,22.961555
113.231341,23.299755
113.398631,22.939684
113.438588,23.118295
113.413557,23.107596
113.2611,23.192125
113.280192,23.210665
113.509684,22.82533
113.337548,22.900383
113.395367,23.00911
113.52087,23.078866
113.345867,23.17376
113.366436,23.201111
113.205622,23.377877
113.320034,23.163747
113.399341,23.172436
113.216031,23.26111
113.22762,23.176961
113.385754,23.195092
113.319239,23.181616
113.479239,23.091582
113.366238,23.200619
113.352285,22.956932
113.202325,23.36584
113.39229,23.006364
113.375449,23.087821
113.210674,23.216103
113.178436,23.464499
113.178168,23.473803
113.334348,23.053599
113.283709,23.338933
113.602514,23.206596
113.559462,23.117369
113.175819,23.459071
113.339659,23.297309
113.327688,23.436422
113.339504,23.127503
113.37079,22.920172
113.369836,22.915431
113.336795,22.901018
113.389467,22.939801
113.326303,23.185906
113.412162,23.158565
113.397968,23.15275
113.257366,23.125724
113.412608,23.124166
113.369362,23.135935
113.371119,23.015184
113.397876,23.172105
113.233713,23.396037
113.482898,23.096046
113.281516,23.21062
113.296102,23.27143
113.833984,23.152124
113.275674,23.068201
113.642535,23.154795
113.579834,23.10796
113.384972,23.003231
113.286189,23.144935
113.222611,23.149118
113.276818,23.265772
113.217342,23.057014
113.268176,23.217036
113.408229,23.108648
113.364953,23.290589
113.298775,23.133268
113.328857,23.210939
113.396346,23.12776
113.197069,23.364766
113.265585,23.220153
113.175778,23.476022
113.383563,23.161681
113.319252,23.009108
113.19399,23.144896
113.165995,23.459303
113.181937,23.45716
113.281963,23.132554
113.243543,23.297003
113.317436,23.139331
113.381169,22.9423
113.272351,23.110577
113.41642,23.165147
113.318919,23.266792
113.263759,23.091517
113.329431,23.023419
113.269801,22.98977
113.285083,23.253703
113.310376,23.082716
113.234582,23.180768
113.210169,23.161258
113.461124,23.147851
113.225635,23.080131
113.397328,22.940108
113.526228,23.079483
113.372245,22.949849
113.3833,22.979872
113.309584,23.057432
113.226269,23.200608
113.363502,22.954748
113.208427,23.376635
113.37103,22.91992
113.267925,23.13184
113.20933,23.19753
113.418102,23.119976
113.334027,22.92536
113.369615,23.342953
113.283667,23.209908
113.208901,23.373218
113.323584,23.185777
113.804554,23.291311
113.377467,23.130649
113.37098,23.117553
113.355956,23.114555
113.40001,23.168838
113.411351,23.124645
113.298185,23.04419
113.29965,23.349103
113.323016,23.093775
113.279865,23.211063
113.265381,23.190883
113.208566,23.143502
113.175085,23.458265
113.373231,23.134659
113.251544,23.203704
113.311498,23.088274
113.306658,23.02346
113.460141,23.105447
113.367226,22.945205
113.264163,23.190121
113.446838,23.106809
113.341978,23.175109
113.398591,22.937945
113.167559,23.454769
113.319659,23.13015
113.204656,23.38473
113.410955,22.960771
113.561953,23.129542
113.158403,23.390146
113.549871,22.790935
113.309303,23.02114
113.409803,22.961495
113.18727,23.471371
113.343066,23.129336
113.312499,23.08804
113.40918,23.126354
113.304815,23.236421
113.604108,23.127461
113.368111,22.992281
113.400539,23.121523
113.257838,23.398957
113.215271,23.389442
113.269179,23.247645
113.338143,23.3038
113.279158,23.20498
113.276,23.090348
113.255857,23.151898
113.196744,23.377412
113.591423,22.774305
113.819004,23.273062
113.183439,23.469515
113.107078,23.331468
113.288255,23.095142
113.653258,23.151684
113.434375,23.139583
113.375035,23.13164
113.459682,23.166435
113.14762,23.470192
113.385817,23.124031
113.31331,23.138515
113.249355,23.210386
113.234904,23.208551
113.148116,23.460648
113.258225,23.245295
113.409198,23.157134
113.551249,23.109069
113.42156,23.127685
113.324611,23.180302
113.148113,23.465274
113.294738,23.250112
113.57362,23.183782
113.254098,23.21287
113.539444,22.799341
113.396425,22.959325
113.177265,23.459333
113.5988,23.104079
113.240771,23.16708
113.35455,23.129222
113.362306,23.290908
113.324654,23.014314
113.594383,23.120531
113.286769,23.235875
113.304914,23.217799
113.535791,23.151877
113.203833,23.383516
113.553085,23.108967
113.652577,23.147374
113.350727,23.364797
113.304182,23.234165
113.233649,23.404315
113.466975,23.168552
113.39771,23.093966
113.22046,23.137158
113.386835,23.195697
113.360372,22.992625
113.257358,23.190849
113.385726,23.037582
113.282363,23.209662
113.255843,23.149277
113.391988,23.061579
113.143557,23.457245
113.270045,23.216609
113.61131,23.116695
113.357378,23.257156
113.256292,23.228184
113.616297,23.130736
113.251922,23.213315
113.204103,23.415663
113.27715,23.239085
113.367707,22.934072
113.168019,23.45702
113.409555,23.122765
113.40305,23.168338
113.202703,23.39388
113.387031,22.941641
113.608429,23.117276
113.321633,23.179896
113.228379,23.190535
113.205484,23.377219
113.147751,23.469529
113.219785,23.13841
113.322945,23.183586
113.550568,22.791247
113.307738,23.090572
113.279969,23.233966
113.265538,23.190758
113.255788,23.208219
113.609159,23.119927
113.559239,23.198051
113.276785,23.205859
113.336815,23.192074
113.205482,23.221756
113.279011,23.20866
113.808255,23.282449
113.296912,23.268412
113.323306,23.18016
113.420289,23.118036
113.325256,23.015054
113.252372,23.206184
113.622822,23.130949
113.604888,23.119416
113.303406,23.087829
113.616374,23.1319
113.274395,23.248169
113.194365,23.380666
113.320317,23.436165
113.674234,23.168389
113.405789,23.123917
113.569599,23.098035
113.624859,23.13171
113.401503,23.121476
113.32703,23.132175
113.366164,23.119946
113.436601,23.142166
113.269789,22.995267
113.210571,23.405756
113.421332,23.127869
113.184725,23.456739
113.381955,23.160378
113.304088,23.218684
113.326802,23.268743
113.362379,23.119533
113.240041,23.404541
113.609662,23.119954
113.28625,23.221483
113.35909,23.015163
113.549645,22.790025
113.243166,23.205744
113.404055,23.120867
113.322551,22.988915
113.240111,23.170094
113.20306,23.388721
113.485422,22.963303
113.272042,23.192657
113.219922,23.231093
113.321899,22.982275
113.383333,23.130898
113.435134,23.140137
113.461952,23.139334
113.297947,23.268784
113.542397,23.112477
113.822709,23.301743
113.252194,23.141919
113.34378,23.012319
113.300712,23.086009
113.259741,23.191455
113.398804,23.008766
113.796127,23.194844
113.272279,23.257685
113.219171,23.135366
113.223338,23.196153
113.257564,23.19091
113.415644,23.335998
113.284549,23.22241
113.315341,23.019649
113.548845,22.802391
113.275195,23.265766
113.256686,23.194134
113.198408,23.382082
113.231793,23.178467
113.272693,23.126286
113.304752,23.0947
113.238139,23.097359
113.347167,22.995718
113.287798,23.246981
113.250735,23.184457
113.328,23.100389
113.549686,22.802634
113.308989,23.025522
113.275349,23.23236
113.51775,22.785365
113.31923,23.092161
113.245674,23.237825
113.249953,23.180646
113.31929,22.980858
113.213414,23.249391
113.295224,23.037109
113.62225,23.133196
113.218913,23.375366
113.518641,23.084743
113.369648,22.915688
113.226557,23.393874
113.167374,23.457127
113.339886,23.134386
113.526176,23.159885
113.304847,23.222957
113.361355,23.00966
113.224859,23.398435
113.831164,23.284206
113.224383,23.19584
113.634299,23.122319
113.318956,23.134219
113.269692,23.387701
113.426188,23.112909
113.179601,23.458174
113.204269,23.380956
113.379905,23.132411
113.575161,23.125616
113.302924,23.101894
113.278383,23.139608
113.337535,23.097927
113.325752,23.081914
113.325374,23.198299
113.208178,23.142996
113.222257,23.238485
113.256983,23.257013
113.277483,23.242634
113.334871,22.898448
113.223074,23.400916
113.238741,23.40212
113.25893,23.376501
113.652694,23.147217
113.26956,23.246949
113.336188,23.192105
113.408346,23.155045
113.622704,23.130968
113.1065,23.33156
113.21228,23.407125
113.38143,23.124266
113.272555,23.126296
113.349214,23.247419
113.30302,23.101836
113.303509,23.219572
113.244303,23.117621
113.229835,23.395333
113.371124,23.118429
113.341891,23.17493
113.311079,23.088072
113.343087,23.129011
113.544566,23.109439
113.204754,23.378274
113.407594,22.937394
113.409655,23.046827
113.367337,23.132849
113.257661,23.195381
113.38822,23.03706
113.305311,23.218633
113.223584,23.119556
113.488304,23.158521
113.658291,23.162812
113.458047,22.885529
113.370311,23.115459
113.550912,22.802229
113.615276,23.131256
113.271505,22.991896
113.223762,23.466749
113.584489,23.549574
113.332178,23.180143
113.530755,23.08823
113.333513,23.136341
113.317699,23.161065
113.289595,23.236198
113.235236,23.169418
113.248814,23.141462
113.203205,23.383167
113.301461,23.218651
113.374852,23.05199
113.329777,23.20124
113.376848,23.12695
113.413129,23.073156
113.327622,22.971896
113.24978,23.253505
113.299025,23.345913
113.251377,23.160475
113.203972,23.416291
113.291808,23.066536
113.228144,23.387324
113.248079,23.171002
113.291636,23.265875
113.626631,23.13173
113.363721,23.2881
113.255865,23.160855
113.283339,23.122045
113.352258,23.167565
113.344759,23.143867
113.599931,23.12385
113.296615,23.070926
113.440658,23.18757
113.317604,23.160238
113.317419,23.018509
113.326808,23.158203
113.421055,23.116934
113.333546,23.135725
113.409876,23.123723
113.39392,23.123867
113.274643,23.105225
113.340666,23.135891
113.343735,23.013103
113.383416,23.125873
113.221938,23.149062
113.320907,23.179228
113.309257,23.116939
113.321342,23.178497
113.258266,23.376503
113.332784,23.120699
113.288711,23.20271
113.181534,23.462888
113.291638,23.343706
113.550015,22.793934
113.44252,22.953806
113.290421,23.235969
113.311779,23.120785
113.326191,23.186036
113.261141,23.19106
113.351148,23.300814
113.570146,23.187096
113.280197,23.070133
113.20995,23.159329
113.27487,23.088429
113.486525,22.96542
113.365879,22.940846
113.589801,23.532832
113.227672,23.210311
113.331513,23.190446
113.422629,23.11944
113.365441,22.947774
113.201192,23.389876
113.331003,23.161261
113.654063,23.121206
113.635807,23.122758
113.252401,23.408284
113.408571,23.114118
113.317141,23.105031
113.482881,23.095854
113.288173,23.256346
113.585882,23.545472
113.174734,23.460084
113.248705,23.163002
113.282351,23.06559
113.246044,23.082808
113.421226,23.124948
113.460045,22.885839
113.411959,23.116606
113.253091,23.215455
113.231303,23.38519
113.264034,23.159843
113.35606,23.083409
113.215178,23.232711
113.257602,23.244973
113.367106,23.119611
113.301507,23.267771
113.448893,23.101102
113.40686,23.152437
113.295222,23.134917
113.604519,23.118673
113.343462,22.93333
113.203417,23.418124
113.327489,23.132844
113.306506,23.044467
113.361848,23.288049
113.276506,23.090813
113.321106,23.179618
113.307824,23.118171
113.380544,23.122662
113.5458,22.702374
113.251285,23.237999
113.207078,23.388933
113.437262,23.113768
113.331204,23.173836
113.410717,23.109693
113.236313,23.255878
113.172596,23.394611
113.290261,23.134283
113.212752,23.380361
113.669508,23.227924
113.361665,23.295308
113.303691,23.101807
113.159301,23.468318
113.21253,23.374552
113.340686,23.141656
113.295361,23.155385
113.283113,23.06935
113.301656,23.144218
113.330045,23.083296
113.460414,23.124391
113.325719,23.185839
113.431417,23.126528
113.460147,22.885768
113.319607,23.13014
113.331903,23.144169
113.304425,23.225833
113.270105,23.175792
113.402594,23.117075
113.310218,23.129075
113.29691,23.124121
113.193591,23.375186
113.263259,23.152368
113.435835,23.130764
113.413344,23.107639
113.219192,23.13529
113.334194,23.151135
113.377067,23.135254
113.269649,23.218342
113.163281,23.465126
113.228951,23.213622
113.300594,23.064901
113.216567,23.262183
113.436549,23.141701
113.395705,23.127981
113.606155,23.124116
113.359391,23.087468
113.314504,23.013437
113.182823,23.45298
113.333638,23.130826
113.266953,23.214392
113.392206,23.122992
113.210699,23.270275
113.286311,23.081518
113.33461,23.178843
113.31259,23.08779
113.485429,22.963237
113.307659,22.971347
113.39787,23.123443
113.345282,22.966899
113.272552,23.07846
113.396925,23.006241
113.429623,22.954474
113.389108,23.01023
113.182446,23.446205
113.162661,23.396581
113.412111,23.108217
113.381184,23.122497
113.198422,23.074035
113.209759,23.159842
113.507877,22.832905
113.295936,23.341882
113.26674,23.159011
113.317969,23.022574
113.23299,23.183873
113.468601,23.01999
113.328799,23.198463
113.168031,23.458094
113.55983,23.118758
113.193529,23.332719
113.256019,23.160783
113.378004,22.945741
113.282991,23.335273
113.256599,23.185496
113.205903,23.222422
113.478663,23.095506
113.40779,23.124725
113.296773,23.071125
113.273555,23.246508
113.217623,23.05614
113.267678,23.126729
113.606037,23.124088
113.296243,23.268518
113.257333,23.158331
113.587505,23.136818
113.30902,23.265239
113.259849,23.147538
113.315102,23.251833
113.253772,23.198441
113.40865,22.945401
113.331446,23.08571
113.307586,23.093229
113.245059,23.142992
113.420148,23.117419
113.198521,23.370218
113.426842,23.118928
113.517164,22.801808
113.304651,23.065903
113.369145,23.136378
113.252412,23.062479
113.36696,23.133679
113.540897,23.127798
113.230151,23.144837
113.215542,23.405614
113.177595,23.454261
113.566013,23.186968
113.54138,23.093565
113.365827,23.195147
113.30456,23.121073
113.28273,23.117989
113.258107,23.219552
113.287162,23.081428
113.419979,23.123495
113.311232,23.278486
113.321265,23.132113
113.412906,23.123088
113.632155,23.130093
113.311361,23.116003
113.300724,23.287948
113.349339,23.170099
113.320465,23.139996
113.597409,23.15417
113.278926,23.082375
113.253026,23.100667
113.315958,23.164409
113.347174,23.148677
113.171724,23.456534
113.347256,23.175065
113.339467,23.126116
113.210119,23.160879
113.330183,23.02433
113.370733,23.11766
113.368411,23.134337
113.326802,23.010948
113.322973,23.014239
113.327239,23.09322
113.394264,23.12821
113.394032,23.122901
113.398591,23.115767
113.446162,23.162661
113.395122,23.124953
113.393481,23.121761
113.418013,23.118749
113.32362,23.146157
113.339525,23.134312
113.278305,23.088041
113.324207,23.120574
113.501205,23.473728
113.322862,23.094448
113.222409,23.465074
113.363836,22.995576
113.412579,23.118926
113.36785,23.133301
113.426282,23.114103
113.294756,23.084397
113.338143,23.157355
113.381488,23.12472
113.384389,23.16075
113.401963,23.119555
113.3435,23.175193
113.381349,22.941181
113.317731,22.977788
113.301079,23.144074
113.332944,23.092636
113.281231,23.102509
113.420195,23.116181
113.405249,23.132974
113.373509,23.128849
113.419275,23.115376
113.309643,22.966809
113.373213,23.133749
113.278101,23.232666
113.356693,23.117884
113.3071,23.146235
113.410944,23.157164
113.365428,23.195098
113.39925,23.16842
113.292889,23.031694
113.349857,23.007805
113.437206,23.167858
113.327587,23.18187
113.341696,23.144181
113.392461,23.00572
113.308003,23.148004
113.255499,23.195521
113.312741,23.129107
113.299086,23.04421
113.357886,22.92422
113.279043,23.205016
113.245433,23.149246
113.327288,23.024328
113.314277,23.020468
113.360536,22.919927
113.310557,23.024726
113.293056,23.059908
113.260709,23.19101
113.259979,23.19146
113.269636,23.157769
113.207302,23.158353
113.249259,23.130914
113.271443,23.245808
113.340588,23.136211
113.365312,22.950161
113.32407,23.147923
113.33412,22.936907
113.269771,23.180602
113.321444,22.982997
113.416103,23.121893
113.292553,23.03112
113.370172,22.918682
113.340644,23.135877
113.320172,23.038785
113.30988,23.121453
113.21009,23.159986
113.29558,23.075456
113.218838,23.139196
113.515356,23.08119
113.326208,23.206308
113.273516,23.256751
113.340068,23.133624
113.322894,23.149756
113.364506,22.993667
113.373435,23.135454
113.336289,23.183069
113.353665,23.168004
113.623491,23.154213
113.366978,22.944918
113.384133,23.130269
113.322062,23.182921
113.369222,22.919126
113.298457,23.044278
113.264415,23.189966
113.519514,23.083988
113.252924,23.141295
113.377937,23.212446
113.317207,23.022285
113.409703,23.125338
113.252921,23.217057
113.346092,22.92187
113.196696,23.37851
113.294605,23.258482
113.242973,23.391997
113.337045,23.132063
113.267501,23.219528
113.425654,23.120458
113.288862,23.204447
113.249846,23.367881
113.378291,22.962576
113.371316,23.015011
113.311738,22.974597
113.322859,23.014176
113.266853,23.080805
113.286261,23.084577
113.262748,23.194819
113.221258,23.151207
113.279667,23.139586
113.317351,23.13431
113.270095,23.154493
113.224157,23.162078
113.356858,23.275551
113.205771,23.222451
113.209578,23.216388
113.412441,23.128118
113.22726,23.083237
113.27845,23.09136
113.412533,23.121442
113.259445,23.238872
113.213797,23.235091
113.304818,23.067383
113.2145,23.233879
113.350483,23.303662
113.281172,23.063465
113.254999,23.121143
113.255539,23.123809
113.244054,23.117734
113.341844,23.174791
113.335967,23.095647
113.31414,23.09607
113.302729,23.091329
113.356948,23.275971
113.355164,23.301844
113.194866,23.380909
113.234687,23.182163
113.176159,23.464633
113.18258,23.455254
113.27313,23.122832
113.244353,23.118769
113.208606,23.385336
113.358175,23.297158
113.231979,23.178926
113.323908,23.15975
113.339568,23.175036
113.217257,23.209072
113.325822,23.205846
113.25813,23.112281
113.273815,23.14872
113.231559,23.17937
113.250726,23.212004
113.257653,23.199105
113.295933,23.128256
113.275514,23.123096
113.213308,23.272461
113.400915,23.111357
113.340506,23.174144
113.32313,23.14597
113.366411,23.195352
113.373997,22.950563
113.320853,23.182094
113.280601,23.104637
113.392575,23.061167
113.228536,23.123893
113.259412,23.191468
113.277171,23.256861
113.254755,23.167664
113.387741,23.035389
113.38708,22.999376
113.31141,23.020388
113.331622,23.09592
113.554638,23.118101
113.566016,23.304975
113.396738,22.938018
113.394589,23.008537
113.329664,23.161722
113.327325,23.008019
113.204146,23.387474
113.215154,23.232749
113.425703,23.110553
113.271727,23.198978
113.421747,23.073826
113.596426,22.751717
113.367937,22.992372
113.274926,23.209477
113.317203,23.05983
113.273889,23.207422
113.330442,23.079127
113.207894,23.156512
113.318543,23.067373
113.266438,23.192006
113.316847,23.078866
113.332888,23.082415
113.322182,23.08017
113.223408,23.195567
113.146304,23.462242
113.2509,23.178059
113.277225,23.175833
113.304436,23.088606
113.381042,23.163599
113.296356,23.260147
113.306967,23.027024
113.337136,23.080732
113.281602,23.212582
113.289948,23.073766
113.248156,23.175861
113.316731,23.267949
113.367572,22.907562
113.570733,23.194445
113.381888,23.124445
113.367199,23.137676
113.308247,23.090501
113.314848,23.013526
113.279733,23.205173
113.224734,23.395297
113.37699,23.167716
113.250567,23.182544
113.354289,23.069392
113.298724,23.258928
113.337149,23.079478
113.196671,23.376182
113.374849,23.136033
113.412075,23.126675
113.403663,23.118664
113.256669,23.193164
113.550788,22.800877
113.302662,23.123073
113.411194,23.117102
113.641167,23.15525
113.273695,23.207173
113.249281,23.183355
113.372294,22.991844
113.2801,23.211899
113.317861,23.079128
113.266336,23.194026
113.321949,23.085374
113.39787,23.152737
113.312853,23.087283
113.319565,23.080603
113.333877,23.079759
113.321856,23.082119
113.317995,23.079126
113.3351,23.080191
113.473643,23.096838
113.356492,23.068662
113.489384,23.174122
113.342807,23.082648
113.206611,23.405626
113.352158,23.066968
113.273506,23.206502
113.285862,23.204197
113.253232,23.172154
113.501654,23.080715
113.526544,23.081473
113.273781,23.206528
113.356963,23.115841
113.421032,23.116953
113.335218,23.079881
113.321337,23.08154
113.293717,23.032875
113.331397,23.016163
113.31181,23.089522
113.271666,23.001168
113.389716,23.128422
113.306619,23.086831
113.355248,22.992163
113.272258,23.078387
113.304197,23.101942
113.321013,23.06212
113.337961,23.303351
113.410998,23.121019
113.318865,23.081593
113.312871,23.05828
113.282574,23.245029
113.550334,22.801058
113.279917,23.20496
113.279666,23.223923
113.318653,23.080741
113.31476,23.056996
113.348576,23.07196
113.248224,23.202961
113.398978,23.00874
113.581483,23.552533
113.312461,23.087791
113.210463,23.21593
113.184164,23.392723
113.320125,23.082409
113.310217,23.088003
113.245441,23.181233
113.152909,23.463261
113.278935,23.210648
113.2686,23.22039
113.608013,23.122135
113.626131,23.133666
113.336938,23.134844
113.236408,23.169468
113.284318,23.085536
113.410173,23.048025
113.397632,23.094038
113.229888,23.092924
113.302897,23.040649
113.459062,23.405228
113.327394,23.18852
113.323495,22.966842
113.237128,23.386626
113.409428,23.120695
113.403934,23.122756
113.283391,23.122303
113.415671,23.164686
113.317771,23.152671
113.315425,23.140517
113.388142,22.937758
113.329913,23.036707
113.25206,23.142861
113.480224,23.169608
113.251486,23.116681
113.346196,23.143551
113.252701,23.140481
113.367368,23.191702
113.368411,23.122969
113.625119,23.112849
113.260864,23.091311
113.621498,23.283831
113.596765,23.167878
113.215082,23.113975
113.382614,23.125901
113.37736,23.126912
113.251783,23.142731
113.374801,23.046702
113.30321,23.040208
113.361035,23.167749
113.316435,23.145871
113.311642,23.146218
113.41012,23.047928
113.589349,23.178892
113.314866,23.134292
113.312751,23.10076
113.297332,23.068817
113.306013,23.085219
113.35564,23.274733
113.322773,23.151135
113.382626,23.166703
113.303203,23.101814
113.296504,23.070942
113.286235,23.043076
113.410633,23.120844
113.341508,23.233359
113.393086,23.060778
113.336572,23.182147
113.320154,23.202452
113.379423,22.940774
113.40972,23.046747
113.193704,23.37646
113.370021,22.952195
113.300742,23.338591
113.290366,23.216302
113.222828,23.196095
113.25629,23.202084
113.268687,23.172719
113.29455,23.012652
113.211939,23.21563
113.275467,23.097061
113.217909,23.199786
113.268791,23.173054
113.339872,22.937724
113.332248,23.010928
113.280524,23.211436
113.227983,23.190678
113.296092,23.341949
113.268849,23.190017
113.240328,23.204634
113.443732,22.961016
113.371201,22.936851
113.239417,23.402866
113.36801,23.01598
113.177134,23.395131
113.378298,22.962953
113.222985,23.201257
113.299507,23.24917
113.174862,23.458618
113.210642,23.380289
113.312785,23.428188
113.262877,23.161908
113.245227,23.131211
113.239819,23.110985
113.294772,23.343783
113.220387,23.196401
113.220128,23.196795
113.365,23.295181
113.347144,23.148689
113.218199,23.196494
113.190696,23.416045
113.213465,23.215292
113.279069,23.10877
113.45637,23.100541
113.24169,23.211042
113.222084,23.23506
113.329826,23.023176
113.263491,23.161024
113.32063,23.435146
113.261626,23.134005
